CHO,STAR,TOTSUG,FREE_SUGAR,ADDED_SUGAR,GLUC,FRUCT,SUCR,MALT,LACT,GALACT,OLIGO,PROT,FAT,KCALS,ALCO,WATER,AOACFIB,ENGFIB,SATFAC,MONOFACc,POLYFACc,TOTn3PFAC,TOTn6PFAC,FACTRANS,MG,ZN,MN,FE,SE,VITD,CAFF,totalVeg,totalFruit,starch_fraction,sugar_fraction,free_sugar_fraction,rapid_glucose_equiv,intrinsic_sugar,protein_cho_ratio,fat_sugar_ratio,protein_sugar_ratio,glycaemic_brake,n6_n3_ratio,baseline_glucose_mmol,past_4h_glucose_trend,past_1h_glucose_mean,past_1h_glucose_sd,mean_glucose_24h,sd_glucose_24h,mage_24h,conga1_24h,conga2_24h,modd_24h,glucose_at_t_minus_15,glucose_at_t_minus_30,past_3h_cho,past_3h_sugar,past_3h_fat,past_3h_prot,time_since_last_meal_min,hour_of_day,sex,n_total_meals,n_days_tracked,mean_daily_kcal,mean_daily_cho,cho_x_baseline_glucose,cho_x_mage,cho_x_time_since_last_meal,cho_x_fibre,cho_x_fat,cho_x_protein,cho_x_hour_of_day,glucose_trend_x_hour_of_day,mage_x_baseline_glucose
-0.42574152,-0.67788184,0.8887377,-0.009120634,-0.08130295,0.99812627,-0.19602004,0.8117934,-0.98227924,3.7917168,-0.3892117,0.2605577,0.76553035,-0.32389316,0.9577096,0.0,-0.7734375,-0.66855526,0.44089943,-1.1906022,-2.2425518,-2.968301,-0.7120803,-0.82076377,1.9490323,-0.3676314,0.13644654,-3.488414,0.6126519,-3.509497,0.51964104,-0.037135106,0.17792222,-0.33671817,-0.71175736,-2.4662979,0.06407095,2.6521747,3.5305002,-2.5041375,-1.0411893,0.20384872,-2.2422745,0.20341384,-37.99629,-6.284056,0.48966146,-3.7893229,8.259059,-3.9421644,4.5577445,2.409542,5.67647,-2.7934816,1.1287544,-0.06501718,-1.3655037,0.46310565,-0.0009029526,0.08961086,0.529018,3.3878675,0.05843873,7.1730328,0.31358168,-1.8743148,0.30690172,0.2344766,-0.69903487,-1.6419423,0.058664493,-3.5249228,0.11039178,-1.0314032,-8.41678,-1.4890026
0.29926923,0.023229025,0.4393131,0.07154882,0.9618899,-2.1607258,-0.15437953,4.0044303,-0.72710973,-0.6164179,-0.007531359,0.027498841,3.9254286,-0.34235176,1.5538554,0.0,2.3874092,-1.0884387,0.9099254,1.1095469,-3.668856,-4.1400843,0.04871714,0.9852637,0.34172216,0.6755001,0.07631774,-0.06616086,-1.9254202,-0.9384023,0.9102423,-0.064814895,-0.024025206,-0.14517838,-1.8875619,0.9743992,1.1480677,-0.885032,1.0991182,6.6350675,-1.838725,-0.33777863,7.301998,0.4467282,14.993368,9.193321,0.4217086,-3.8805358,20.253677,-2.2498353,10.374823,2.7857733,13.293986,-1.2066402,-0.026019692,0.25130564,-1.9063407,-0.14631751,-1.2764176,0.58777773,3.350778,5.6629543,0.1328456,5.315125,-0.5576974,-1.613667,-0.08956482,-0.7684346,0.108099505,-0.61564785,-0.71180296,-3.293134,-0.49773788,1.4144926,3.257319,1.5644165
-2.3097708,-0.7917866,0.24642748,-0.33833894,0.0480885,-0.72914344,-2.4825158,0.7251198,-1.4779394,-0.5099771,-0.18228564,0.7030062,3.2288084,-0.9948011,0.1237881,0.0,-2.9078805,-0.76114094,0.5432787,-0.49131387,-0.6298564,-2.63911,1.2940184,-0.118000865,-1.2129407,-1.2222743,0.11377704,-1.637898,-0.72666407,-1.4433538,0.43928558,-0.48054945,-0.20512858,-0.3381607,-1.4704194,-4.135089,-1.5606852,1.1659415,-0.11484046,8.616961,-0.34031624,0.9438535,4.8242416,1.597613,-17.757221,4.6201906,-1.0709505,8.665771,11.856339,-1.8375597,9.807492,4.8488636,21.574945,0.8839386,-0.031893164,-0.44247136,6.412031,1.0722417,0.5583997,-2.6380548,5.2271514,-5.597964,0.5855994,8.056772,0.61287856,-2.7891061,-0.08433364,2.7233746,-4.950427,0.67672473,0.34519774,-5.1331067,0.88950187,-0.6343921,6.780258,-2.8930533
-2.7769148,-0.78765005,0.17767031,-0.2609594,-0.04549691,-0.53865045,-0.43212813,1.1490474,-0.73395,-0.83522725,-0.06644727,0.71684426,1.6245763,-0.34890446,0.2842225,0.0,0.86556816,-1.4618809,0.775763,-0.5020003,-1.6527611,-1.2818162,0.53725916,-1.1700526,-1.3778864,1.8203809,0.96620405,-0.8244187,0.7925793,-3.6492991,0.20432985,1.2867116,0.14932717,-0.15322497,-1.8957639,-1.0290853,-3.4340818,-0.5987366,-0.085851245,5.0969706,-0.42507428,0.25203836,3.2597816,0.097776756,-27.764534,-6.25049,-0.03427807,-3.8233502,13.125265,-3.4773338,6.580137,-2.4237044,7.7623734,-0.16814692,-0.34339488,-0.31832385,-2.4797082,0.3944664,0.43467176,0.6070925,-0.73941094,-3.9881585,0.16424923,7.754795,0.546824,-1.2362138,0.79828006,2.4663427,-4.050905,-2.764679,0.40270472,-3.2624645,0.3378788,1.182785,-6.802005,-1.4794356
1.0829376,2.8717222,-0.11673838,-0.5905585,0.48741078,-1.5992035,3.7888303,2.4729686,-1.4527152,-0.18369743,-0.20981407,0.69835174,3.285553,1.3218014,-0.24055365,0.0,-2.0300956,-0.51149833,-0.054556128,-0.85161895,-0.9887809,-0.9638801,1.261822,-0.28555503,-0.7588356,2.2921243,5.049,-0.518913,0.32854852,-0.5258244,-0.112828806,-0.5505083,1.3151746,-0.027850475,1.386566,1.4558915,0.10153782,0.79054004,0.6021528,8.032945,4.628706,0.25262552,3.4145005,1.9428146,-15.523892,5.9306383,-1.3974096,13.570372,16.392906,0.39237988,12.996742,5.544431,18.420723,1.1083528,0.75501597,0.30619043,-1.3597318,0.34562892,0.119580016,0.8960359,6.765495,-5.0675063,0.4223171,9.2925415,0.6708479,-1.235623,1.6917039,-3.3837302,1.0707923,-0.5526026,-0.061548457,3.9094222,-0.05111897,-2.3911242,6.122801,0.28155473
3.2162817,-1.4522802,0.3182232,-0.06135194,0.1798023,1.193601,5.6828055,6.0720844,5.8607955,-0.018839955,0.0015821932,0.84925014,-2.2354736,6.8416405,11.938491,0.0,2.504597,3.653424,-0.9275831,1.3923572,13.37852,11.159562,0.40077758,0.13370216,4.19788,-3.8829293,-3.0474725,1.2357002,4.362061,8.184569,1.2093844,-0.12537372,0.8417226,-1.1502908,2.01557,2.3470695,1.455675,3.0227308,2.763751,-0.035192788,1.0430251,1.827991,-2.3758433,0.17518437,-8.329924,2.0809598,5.7152987,28.932362,23.327467,8.822585,19.907774,1.7720404,21.572512,2.0775383,-0.8672092,-0.17863595,-0.40417802,0.92431986,-0.2796722,1.1817148,1.8983499,3.540509,0.0718918,8.799897,3.380043,-1.2651258,1.1408623,-2.1463666,19.458023,5.399793,0.16699694,4.8668365,6.3611984,0.9474411,9.316388,0.78252506
0.9818348,0.35638106,0.9144419,2.7391791,-0.67100453,-0.9544506,4.7286086,-2.9825337,4.7704673,2.3070421,0.13577554,-0.17318153,4.0210166,3.2050264,-1.2632207,0.0,-0.44285467,2.4644358,1.8556554,-0.97004545,-0.19439986,-0.06402508,0.816079,1.4133179,-0.93744737,2.301972,4.11674,6.1894913,-0.093879335,0.50142884,1.8202533,1.36308,0.2683789,-0.37609613,-1.1435187,1.0511868,0.34462142,-3.9768598,-1.63008,14.601308,-1.6962888,1.9205465,6.2999578,-2.6323934,-21.512037,8.752344,-1.0015546,0.33395517,32.896774,4.83982,6.308523,-5.0510864,3.9166923,-2.6772614,2.7259574,3.003383,-1.2898009,0.3595344,-0.8351178,0.99917984,2.1708188,-6.181131,0.029747153,7.2855964,2.0273647,-1.2441005,0.59334505,-3.8830657,19.688555,16.832117,-0.35507745,4.1429844,1.1838582,2.4532454,6.7900596,-8.220681
1.3322896,1.2920332,0.09781726,-0.122595534,0.28905272,-2.8236933,-4.8956556,2.7544029,0.48137736,-0.8957882,-0.24302511,0.6472571,-5.884745,-1.7599921,-1.0780513,0.0,-3.7209468,-0.68812793,-0.5577112,-0.5639202,6.1039486,3.594411,-2.4198718,-0.9340565,-5.1449137,-3.25989,-0.3161605,-2.0472386,-2.1187744,0.6693355,0.04843049,-0.26016083,0.043330498,-0.16613106,0.6461226,-2.5546038,-0.053135842,0.8717963,0.33559737,-2.808714,1.4544458,-0.20837864,-2.5537846,-0.39086777,-2.465188,2.7349582,-1.4747429,7.7886047,23.987528,2.7617621,12.449719,-8.076359,-3.280076,-5.344439,0.021855842,1.0899873,0.6769328,-4.6277547,0.43005657,-1.8605318,2.7185202,-9.241698,0.528543,3.1198115,0.13544312,-1.0218257,1.9547771,-3.1776326,2.3094318,-4.0807185,-1.044082,2.2471457,-0.6078319,-0.5818105,2.2975988,-4.6875567
-1.2185061,-0.5863263,0.5063997,-0.087743856,0.1373595,1.5279471,3.2337484,0.6447209,-0.91129965,0.16865517,-0.37111354,0.21769387,3.576008,-0.55614734,-0.44612885,0.0,-2.6420336,-0.77141535,0.32706657,-1.5047232,-1.9147528,-4.4152303,-1.9003692,-0.34557962,0.57221395,3.328409,3.165342,-1.1842082,-1.1599814,-5.2067323,-0.9474304,0.28633827,0.06811131,0.08550923,-2.445004,-4.8047504,-0.17492971,2.0389202,2.4989393,-3.910261,-2.0497885,0.7631172,-1.483936,1.0786937,-14.7590885,11.399516,1.566174,-8.258465,18.721443,0.7042606,10.615134,-7.2220697,0.9995259,-2.34297,-1.0775248,0.0872257,-1.4489714,0.19927493,-0.6720209,0.931658,-1.0569537,-2.3597245,0.030357646,6.016995,-1.1654359,-3.3467274,-0.49876842,1.6737328,-1.0320503,-1.9967976,-0.6170209,-4.694981,-0.4772508,-3.7478333,5.8029356,-5.7579594
-1.3351288,0.10631209,-0.22478387,-0.29694828,-0.14331068,-1.3560869,4.8108487,2.8665154,-1.2232968,-1.0592831,-0.26698637,-1.4298158,1.9034575,-0.8568908,1.3885818,0.0,-2.4730303,-0.8783563,0.5167296,-1.1483798,-2.1321566,-2.5261197,0.969012,0.11483196,-2.2686641,0.9103365,0.38917267,3.7043078,2.0407288,1.6772692,0.19050044,-0.23630185,0.63622725,0.15979977,2.21595,-0.2744891,-0.04361492,1.931194,-1.1730938,-9.625912,1.2010113,-2.0293157,-4.4894443,0.95554566,-11.725957,3.9505143,1.9838583,7.740315,19.060015,0.20029862,10.777249,-5.4816637,8.340325,-2.0142577,-0.023854643,0.46394882,-0.44333547,-0.5231882,-0.8004281,-0.7447275,6.494097,-1.7851437,0.42876175,6.397822,-0.4545943,-2.4936204,0.21059124,1.0891147,-2.3894353,-3.8728414,0.009700307,-4.803645,-0.14973192,-2.8094935,4.9541945,-7.5655794
-2.0988595,-0.31008962,0.1165388,-0.240916,-1.2819667,-1.5098468,1.3548021,-2.0425344,-0.8661072,-1.2969805,-0.042246006,0.82178897,3.9852316,-0.4844794,0.4630913,0.0,-0.6541494,-0.92567736,0.30023664,-0.295351,-3.8073106,-2.858978,1.3277822,-2.6117027,-1.3771555,7.1899786,2.088922,-0.33513436,1.232987,-4.412843,0.6989978,-0.11985557,-0.002427863,-0.46715334,-0.9294535,-0.31382912,-4.5611787,0.03221299,-1.0362414,7.7635126,-1.2942781,0.23116674,3.5516083,-0.104112715,-34.60842,-10.01604,1.1263846,11.215181,13.961381,-3.2924402,3.621074,-4.971196,7.893779,-2.2481015,7.1640778,3.5656848,-1.630278,0.17591375,-0.27437502,0.39735723,0.6125662,5.043818,0.06992528,6.5505633,-0.23931709,-1.6399456,0.98879224,3.4499426,-4.097396,-3.0583074,0.06892687,-2.548932,-0.4551044,-1.9452349,-9.735787,-7.5274777
-0.58586913,-0.8769518,0.070703834,-0.15010788,0.21964307,-1.9083024,0.024803657,-1.1946826,-1.5836805,-1.3381453,-0.23553878,-2.158225,1.4427594,-0.39776748,0.66429096,0.0,0.98004043,-1.2987571,0.4425439,-0.59312814,-0.6980574,-2.7315326,0.7638489,-1.6304777,-1.4449217,2.6774118,5.7972445,4.7023044,0.28276604,0.33298865,0.5694082,-0.27723283,-0.10560729,-0.20316076,-0.023357011,1.0908427,0.11246621,-0.006184468,0.78506523,4.6918964,-1.8217156,-0.3919741,4.2541776,0.47996137,-49.518734,-8.407833,0.55165976,-8.0310545,16.727795,-3.4033904,2.1767204,-7.770907,4.0352626,-1.4698763,1.1679592,0.1251202,-2.3535125,0.57367295,-0.6404979,-1.9255958,-1.1891471,2.2423496,0.3952753,4.5811377,0.21625397,-1.7955527,-0.27999136,0.21287584,-3.8273745,-4.48652,0.030865144,-0.4663521,0.43043652,1.0389822,-12.18776,-7.3879113
-1.1431773,-0.100778036,0.5568921,-0.20231785,0.27304244,-1.2584888,2.2180269,3.141032,-1.1411854,-0.4023783,-0.30249467,0.30555445,-1.9675286,0.08909991,-0.4478784,0.0,-0.84451157,-0.50436956,0.49225605,-1.4014946,-2.1699662,-3.0346062,0.8065143,-0.6295978,-5.562466,-1.4805152,0.14631096,-4.4866304,-1.1296034,-1.194078,-0.1779295,-0.2534483,0.21448767,-0.120805405,-0.003319446,0.9085265,-0.084255256,1.397136,-0.9251986,-5.0650997,0.6278839,-0.16341224,-3.8576672,1.0264919,-17.457548,0.33517644,-5.756399,-5.2440104,24.891182,0.57055044,8.780228,-7.292445,6.1189713,-3.2818012,0.097778544,0.49813107,-1.5170953,-3.0526514,0.46009088,-1.7765038,7.3596115,3.1450925,0.38378873,3.4684994,-0.22204271,-0.7791677,1.5453067,-0.7453371,-1.4096986,-2.2660084,-0.015994735,-2.5754147,-0.6601388,1.7784145,5.65458,-8.291828
1.7352808,0.76945084,1.830142,-0.30694473,0.28185472,-1.8046579,3.5011592,4.3352084,-1.1441545,0.3857138,-0.045307368,-1.0154463,6.019925,-0.48107898,1.3649937,0.0,-0.9198027,-1.0144709,0.571777,0.31999385,-0.46621713,0.39969593,0.90689814,-0.15163997,-1.7091056,0.5277213,1.8550931,-0.05135721,2.0931077,2.8909643,0.15767442,-0.5187218,0.45519117,0.46436802,1.7367437,1.3363616,-0.033711832,1.5732608,0.3846466,-1.4792774,-0.21496482,-0.08568452,-2.578296,0.26297817,-25.260826,1.2724829,0.022137053,10.755242,3.836127,2.4308374,-3.2996304,1.0676495,-3.2361548,-2.3458216,-0.5593567,0.08335039,-0.40709645,0.63513637,-0.5412293,0.37604827,-0.06331506,-0.6297183,0.19032575,12.179992,1.7088687,-2.6594973,0.36396658,2.6604128,-2.1033235,0.17521903,0.074541084,-1.590401,0.7247804,-2.5566192,4.344031,-0.4096971
0.11154779,-1.1059101,-0.2510268,-0.27408427,0.018201701,2.4973197,2.954931,-1.2897732,3.7086,2.3576338,-0.07134528,0.3174308,1.1907219,-0.52267,0.015720572,0.0,-0.1843647,-1.4567044,0.8654969,-0.73978233,-0.7522739,-3.326884,-0.6079399,-0.87719876,0.3526887,-2.6169565,0.21559608,-0.075961635,-0.7886767,-2.8819788,0.77767646,-0.78767765,-0.015513981,-2.8592763,-2.1413295,-4.144916,0.72826296,-0.9595466,-11.532665,4.763888,-1.6814454,0.093760446,5.2235236,1.5999496,-8.716753,-4.5594087,-5.644742,-6.965295,13.742987,0.3424391,-0.10018375,1.1067454,-6.145744,-1.7125874,-0.24364883,0.46383753,-3.96284,0.21882552,-0.6468325,0.047037907,6.7810373,-0.09690441,0.58292437,6.028122,1.2244945,-0.9003674,0.937688,-1.9235694,0.12819345,-0.6998609,-0.023634326,-5.9306927,-0.29008272,3.4218066,-0.058990337,-4.8440905
-1.1681798,-0.32750303,-0.1096126,-0.056825355,0.16649283,-0.7223109,-1.1780634,2.9371703,-0.6075745,0.0859847,-0.43166378,0.09057585,-3.8230646,0.06933649,-0.37429988,0.0,2.4958475,5.3304343,2.7670453,3.7681718,2.4677854,6.2847486,-1.550793,0.12705895,0.8562505,2.684088,1.1292603,-1.0777186,-2.0213296,2.052412,0.22632991,-0.3702335,-0.15703918,-0.08256105,0.19428784,-1.5024863,-0.12048928,5.3937416,0.27005965,-5.5959005,0.8212121,-1.5317383,-2.4191687,-0.2521186,-12.453528,-1.3810868,1.0831861,11.213979,14.28856,-0.48771554,-1.8217818,1.3635805,-4.131213,-5.0649657,-0.28963107,-0.066083744,-1.3556217,-2.010865,-1.8625705,0.01053185,0.2703278,1.6000413,0.42328557,10.407973,-0.50332403,-1.427636,0.23922473,-0.36819175,-1.600026,-2.2231028,0.5845345,-3.7218082,0.37306815,-2.817361,2.8658545,-0.03459549
0.79249716,0.82970023,0.18997958,-0.51430714,1.3183383,-0.75262094,2.4832065,0.32215455,0.16501722,0.93059677,-0.17726497,-1.0852818,-1.8339474,0.030784503,-0.9565161,0.0,-3.4006498,-0.9597384,-0.85468763,-3.3133183,-0.9105934,-0.73042685,-0.72632605,-0.22883819,0.30166757,-3.550557,-4.715111,-0.4128506,1.3580796,4.0081034,-0.46345094,-0.19927606,-0.14145577,0.33491987,0.027303964,1.1428105,1.0414474,0.1807769,-0.6327508,-0.9706581,0.043739576,0.5155192,0.9668711,0.29822952,-50.745537,-9.706392,2.0775568,-4.9924293,1.7387725,-0.33855316,-1.6782894,0.6301781,-0.5337208,0.9898868,5.165578,7.4335933,-1.6307932,0.25349265,0.23417662,-2.546797,-1.6078455,-3.5027263,0.6514673,6.766694,1.2870959,-1.2280076,0.37444273,-2.7373762,0.11862977,-0.5215486,-0.02820725,1.9757094,0.34084636,1.2992656,-9.670647,-1.8068677
0.50792193,2.0005257,-0.20039932,-0.29224,0.14986072,-0.5967321,-1.2176635,-0.7737214,-0.13401121,-0.15039213,-0.10123775,-0.77233446,-3.9011767,0.26199168,-1.2490633,0.0,1.3357081,1.68171,-0.25468972,0.1940468,-2.8798172,-1.154686,0.1307087,-0.15870897,0.7570216,2.6679852,-0.7573626,-0.108214594,-2.6275725,0.98910886,0.2288977,-0.20096833,0.05537297,-0.1421196,0.38312218,1.2428311,1.2056029,-1.1656071,5.483179,-1.0670023,0.5846458,1.3114482,-2.8003342,-0.0690756,-16.832897,-3.061608,-1.5700154,-5.998405,10.596321,1.3461641,-1.817845,1.4838064,-0.4375221,3.3368075,0.99016917,1.912905,-0.2570824,0.60446334,-0.39435285,-0.0065604523,-5.7168407,-6.021767,0.086459145,8.154201,1.6364136,-1.3159052,1.8463558,-1.1172737,-2.3680634,3.219103,-0.28902918,3.285611,0.080812484,0.9066949,-5.1353593,5.3246117
0.22261098,-0.38330054,0.32670996,-0.09873255,1.2255206,-0.43820006,-0.85440457,0.50295824,1.2535591,-0.36744335,-0.25036266,0.26492077,-2.827526,0.33780175,-1.1178665,0.0,-0.18945876,-1.7429447,0.2625026,0.5612589,2.8641646,-1.9451382,-0.04935024,0.30337852,0.9922376,1.0618691,1.2008332,5.364757,0.42694172,-0.8908104,0.5021599,-0.16740903,0.021197448,-0.039853975,-0.8769581,-0.5704794,0.6248116,-0.494919,4.289764,-1.892497,1.1269102,0.46621722,0.9389256,0.18505326,-37.60276,-2.5194182,-0.34923238,-1.2130748,10.346652,-0.23184592,-1.9250054,0.8250453,-0.8380535,-2.639166,0.9342398,-0.2669913,-0.6280669,0.6477907,-0.38855144,0.86837375,3.0044563,-1.6179271,0.10711259,8.821,1.0915442,-0.96280617,1.5602672,-0.87256795,-1.9677434,0.006591413,0.02661883,-2.9517114,0.21043384,-0.26207238,2.0999603,1.5446686
0.8422323,-2.4622228,-0.05477968,-0.021124316,-0.0041923146,-0.98208666,-1.8002316,0.72968805,-0.6912466,1.735282,-0.30483308,0.19359308,-2.8918965,0.019401364,-0.49014035,0.0,1.2230673,-0.0037389547,1.1159148,0.6402379,5.0915494,3.3774807,-1.2613328,5.56219,0.102566294,1.6438787,0.9531152,-0.17765528,-2.2439299,4.002592,0.34448698,-0.15598017,0.48546886,-0.09926758,0.24491662,-1.78122,0.021972483,0.5328094,-0.4397826,-0.7497233,2.38451,-0.8068192,-2.4896376,0.52067405,-2.2099724,-1.8478428,0.19503866,-5.0096083,17.83673,-0.26908356,-3.2834425,1.2719828,0.5306431,2.8076873,0.73467267,-0.27749115,-0.40494055,0.71834505,-0.58816195,-0.38423598,-1.7038976,-1.439649,0.29694474,11.351916,1.1190165,-0.6470464,1.7167767,-0.0753727,-1.3986669,-1.0283622,-0.28731573,0.9523896,-0.911901,2.126872,3.578263,1.6130416
1.6040293,-1.5935341,-0.18968734,-0.031803966,-0.10260567,-0.7246147,-2.0547242,0.78472126,-0.4405701,1.5825534,-0.4027081,0.12300404,-4.9505816,0.042427048,-0.51840633,0.0,1.1064329,-0.1448244,1.1159148,0.45999193,4.6113443,3.3911111,-1.1688544,4.865754,0.35219696,2.0264294,0.28531894,-1.1599644,-2.015263,3.7728565,0.32359484,-0.18979359,0.33609033,-0.02725467,0.2878274,-0.5398054,0.005956171,-0.007734116,-0.89198446,-0.45723984,2.3185225,-0.8016943,-3.4534194,0.6109027,-18.575603,3.6550827,-1.2769551,-7.8600693,15.721127,-1.8378108,-2.9816742,1.5730832,-3.204057,5.330458,0.5494729,-0.2657658,-0.19464473,0.71227634,-0.39805007,-0.31286466,1.323107,4.474695,0.38152334,10.855906,0.53267276,-0.9936081,1.1186069,-0.39947835,-1.7235497,0.23356579,-0.28731573,1.764503,-1.2053291,2.3834996,8.744133,1.4785153
-0.28484607,-0.5122401,0.66429913,-0.18216887,-0.032131936,-0.7538003,-1.3071128,-0.40594876,-1.0177361,0.3091447,-0.24162547,0.16889797,-0.98100996,-0.083559476,0.8140699,0.0,-0.43307206,-0.8195529,0.60655427,0.65422666,-2.2600174,-0.56400996,-0.260377,-0.38327718,0.266852,-0.4829534,0.6000497,-2.6924427,-0.2896261,-0.6200851,0.595295,1.2633417,0.036423594,-0.1538421,-1.3859192,-2.1777804,1.5628904,1.6845775,5.371393,-2.0481882,-1.0255871,0.21032317,0.014063252,0.22251508,-32.479473,-3.8124003,-0.74078286,-3.5981064,11.123033,-0.6074993,-3.6144614,4.823179,-2.6963956,2.5591178,0.32887223,0.027461596,-0.9209602,0.6624133,-0.104830325,0.84459364,-0.43041185,-1.601721,0.0026581194,8.333543,1.6509724,-1.2344867,1.6258885,-0.19964293,-1.5936147,-2.0618286,0.054418184,-3.9139895,-1.006099,-3.0791728,-1.1966902,2.3816693
1.4707468,-0.10378805,-0.2036631,-0.09497516,-0.24006224,-0.80549544,-2.061547,0.5697452,-0.8164176,1.3147781,-0.4420942,0.15108478,-3.9340665,0.05526546,-0.57867086,0.0,1.7754469,-0.15672335,1.1739547,0.6429006,5.1229916,3.378538,-1.3131745,5.4816813,0.11464461,2.1215847,0.7640717,0.11718644,-1.2925932,3.5924037,0.28839824,-0.3859072,0.49497056,-0.004809405,0.7300094,-0.40107605,-0.0037970878,0.13622123,-0.7783172,-1.0562162,2.566493,-0.8016943,-2.7837808,0.63494235,-22.392784,7.2891006,-1.7849772,-0.32457328,18.105577,-0.5821702,-2.3413801,3.00774,-3.5424485,5.116874,-0.71466684,-0.37196112,-0.17392074,0.7088622,-0.47624442,-0.35094887,1.0438527,-0.35856232,0.4013992,10.076802,0.9842495,-0.6121198,0.7361036,-1.274506,-0.5634794,0.18390153,-0.29156205,1.2273716,-0.56930315,4.45706,3.563524,0.62949723
-0.81615204,-0.38795424,0.868034,-0.083485425,0.08444421,0.6034012,1.8761741,0.5657921,-0.9899224,1.0306362,-0.519241,0.44752634,-1.9559699,-0.38110545,1.004196,0.0,-0.9817191,-0.78600734,0.45150867,0.09429931,-1.9523239,-1.9667376,-0.23250686,-0.38851547,0.35525572,-0.38441095,-0.2786996,-2.9423523,-0.6794594,-0.5940162,0.45590353,-0.18487856,-0.50892764,-0.16620564,-0.8100662,-2.33282,0.025206879,4.589391,6.243609,-1.587372,0.0003010854,0.3887238,-3.013841,0.4205963,-42.11105,6.6495366,0.5556645,-4.973865,11.934212,-0.62149453,-2.1979842,5.4055896,-2.6449668,2.932263,3.9945369,0.23855457,1.6217679,0.21895966,3.2180731,-3.9441965,-1.4872975,-1.552276,0.40566385,7.675345,1.1661187,-2.5775068,0.83573544,-0.4723075,-1.4491254,-0.95255154,0.22013265,-3.1950653,-0.15464345,-1.0910053,3.4628189,0.21109174
-0.0035560029,2.2887375,0.78343695,-0.61917007,1.2906234,-0.5419375,-2.2385287,0.83782786,3.6533165,1.2199726,-0.11794798,0.026772872,2.9536726,-0.37847435,-0.18590596,0.0,-2.0721989,-2.0475478,1.5416769,2.3918464,0.11033398,-0.5793111,0.6643307,0.8011057,-0.7065397,-0.6141687,1.7041214,4.7937036,0.9248414,-1.0781959,1.1999438,-0.46508312,-0.6517828,-0.33501607,0.30159932,1.1853513,0.6924617,-0.9160636,-0.25320953,11.270857,0.16522317,0.42610183,3.8683608,0.9070827,-30.907513,1.3865997,0.8425436,7.213276,30.744726,0.2896012,-2.5801344,3.0420976,-1.4958422,1.4959521,4.800229,1.9150534,-0.874503,0.35603684,-0.33679536,0.8137909,-5.598983,-1.5561235,0.05431858,11.623152,1.413427,-0.6624544,1.6817904,-2.088772,-1.4525396,14.146653,-0.023441847,-0.3983619,-0.064398654,1.5383168,6.288199,1.850595
0.045353103,-1.2305528,0.52489555,-0.1892714,0.24950984,-0.70576316,-1.2642274,0.7934304,-0.19194195,1.8092121,0.17138374,0.8558831,-4.8383307,-0.6116653,-0.8640497,0.0,1.3865786,-0.39877826,1.0012642,0.10026398,0.28704256,2.3265553,-1.5936849,13.653085,-0.30245185,-0.109532505,0.4719491,-0.49376947,-1.6422663,4.957786,1.1936362,-0.14641674,0.719735,-0.06315903,0.37466127,2.4566708,0.41440186,-1.4735402,3.4342954,-0.8816232,2.17792,1.3262402,-2.911215,0.040377684,-7.633002,-0.4953355,1.0926136,-4.651173,31.115488,-2.4718351,3.2238903,1.5458896,-2.301755,0.33782035,-0.730008,-1.5349588,-0.5856099,-0.23775259,-0.45590422,0.11750254,-1.3955903,0.17414562,0.114158675,9.277655,0.42577317,-0.83829427,-0.0037561506,-1.4787122,15.246313,1.8274978,0.01112246,5.5339823,-0.5156638,3.596592,9.72152,-1.9888176
0.832448,-0.8851329,0.10798916,-0.3110009,-0.1762402,-0.52969277,-3.5561945,-1.5353894,-1.57388,-2.3584726,-0.24496335,0.08762653,2.8362246,-0.22517356,1.292999,0.0,0.0447751,-1.010437,0.06405565,-0.71299654,-1.1612707,-0.5412647,0.87028486,-0.11384525,-1.1960088,2.2000124,-0.284177,-2.6969934,1.2492532,-4.276998,0.4373194,-0.63506967,-0.10089465,-0.21100682,-1.5771697,1.2710494,0.82632107,-0.60227895,4.0985403,8.980679,-0.8871583,0.18605456,5.237161,0.51222473,-33.81463,2.913679,-0.32269317,-5.4067564,31.435884,-4.416945,-4.4033837,1.682688,-0.27740538,0.19339934,0.5977521,0.5092675,-1.3663212,0.38107532,0.13838871,0.79909396,-20.092989,-2.593261,0.059794758,11.669814,1.2356367,-1.2436509,0.6841084,-1.3941077,-1.7898533,9.2485285,0.054418184,-1.8126761,0.5739207,2.7628708,1.5639085,-2.121723
